concept_id	language_code	id	group	lemma	transliteration
13043	fry	1201407	1	fisk	
13043	fur	1202209	1	pes	
13043	gag	1202740	2	balık	
13043	gan	1202803	6	魚	
13043	gan	1202804	6	鱼	
13043	gla	1204098	1	iasg	
13043	gle	1208402	1	iasc	
13043	grc	1213327	20	ἰχθύς	ikhthús
13043	hak	1214072	6	魚	yu
13043	hak	1214073	6	鱼	yu
13043	hat	1214190	1	pwason	
13043	hau	1214592	10	kifi	
13043	haw	1214714	5	iʻa	
13043	hil	1214991	10	abakan	
13043	hin	1215775	4	मछली	machlī
13043	hin	1215776	4	मत्स्य	matsya
13043	hin	1215777	4	माही	māhī
13043	hop	1218509	10	paakiw	
13043	hun	1221119	9	hal	
13043	hye	1230124	20	ձուկ	juk
13043	ibo	1234252	10	azụ	
13043	iii	1234295	6	ꉛ	hxe
13043	ilo	1234332	10	sida	
13043	ilo	1234333	5	ikan	
13043	ilo	1234334	10	lames	
13043	jav	1234508	12	iwak	
13043	kaa	1234642	2	balıq	
13043	kal	1234765	10	aalisagaq	
13043	kat	1236149	10	თევზი	tevzi
13043	kaz	1238590	2	балық	balıq
13043	khm	1239686	10	ត្រី	trei
13043	kik	1241155	21	thamaki	
13043	kir	1241615	2	балык	balık
13043	kjh	1242449	2	палых	palıx
13043	kor	1243949	10	물고기	mulgogi
13043	kor	1243950	10	생선	saengseon
13043	kpy	1249973	10	ынныын	ïnnïïn
13043	krc	1250034	10	чабакъ	ćabakʺ
13043	krc	1250035	2	балыкъ	balıkʺ
13043	kum	1250283	2	балыкъ	balıq
13043	lao	1250595	17	ປາ	pā
13043	lat	1252314	1	piscis	
13043	ltg	1256229	20	zivs	
13043	ltz	1257168	1	fësch	
13043	luo	1258324	10	rech	
13043	mad	1258493	20	jukoʔ	
13043	mar	1259340	4	मासा	māsā
13043	mkd	1261460	3	риба	riba
13043	mlt	1266370	22	ħuta	
13043	moe	1267445	7	namesh	
13043	mri	1267614	5	ika	
13043	myv	1269020	9	кал	kal
13043	nan	1269175	6	魚	yu
13043	nan	1269176	6	鱼	yu
13043	nap	1269662	1	pesce	
13043	nav	1270491	10	łóóʼ	
13043	nds	1271629	1	fisk	
13043	new	1271925	6	न्या	nyā
13043	nog	1272040	2	балык	balık
13043	oci	1272441	1	peis	
13043	ood	1273373	10	watopi	
13043	oss	1273442	10	кæсалгæ	kæsalgæ
13043	oss	1273443	10	кæф	kæf
13043	oss	1273444	10	кæсаг	kæsag
13043	pap	1273868	1	piska	
13043	rhg	1274320	4	mas	
13043	rmf	1274353	4	matšo	
13043	roh	1274624	1	pesch	
13043	roh	1274625	1	pestg	
13043	rup	1275770	1	pescu	
13043	rus	1281890	3	рыба	ryba
13043	sah	1300025	2	балык	balık
13043	scn	1300996	1	pisci	
13043	sin	1302335	4	මාළුවා	māḷuvā
13043	sms	1302996	9	kue´ll	
13043	sot	1303399	8	sehlapi	
13043	src	1303742	1	pische	
13043	sun	1304360	10	lauk	
13043	tah	1304539	10	eiya	
13043	tat	1305601	2	балык	balıq
13043	tet	1308134	5	ikan	
13043	tgk	1308327	10	моҳӣ	mohī
13043	tgl	1309279	14	isda	
13043	ton	1310506	5	ika	
13043	tpi	1310631	1	pis	
13043	tuk	1311078	2	balyk	
13043	tur	1313558	2	balık	
13043	twf	1319987	10	pə̏’ə́na	
13043	tyv	1320129	2	балык	balık
13043	tzm	1320225	10	ⴰⵙⵍⵎ	aslm
13043	uig	1320433	2	بېلىق	bëliq
13043	ukr	1321344	3	риба	ryba
13043	vec	1325999	1	pése	
13043	vie	1326958	10	cá	
13043	vie	1326959	6	ngư	
13043	wln	1330841	10	pexhon	
13043	xal	1331420	23	заһсн	zahsn
13043	yor	1331575	10	eja	
13043	yue	1331716	6	魚	
13043	yue	1331717	6	鱼	
13043	zsm	1332770	5	ikan	
13043	tel	1438174	10	చేప	cēpa
13043	tam	1453061	18	மீன்	mīṉ
13043	san	1475251	4	मत्स्य	matsya
13043	pan	1542109	4	ਮੱਛੀ	macchī
13043	mal	1593145	18	മീന്‍	mīn‍
13043	mal	1593146	4	മത്സ്യം	matsyaṃ
13043	kan	1658790	18	ಮೀನು	mīnu
13043	zul	1758446	19	inhlanzi	
13043	tsn	1765057	8	tlhapi	
13043	nso	1777257	8	hlapi	
13043	xho	1784770	19	intlanzi	
13043	mya	1793362	6	ငါး	nga:
13043	guj	1821927	4	માછલી	māchlī
13043	urd	1854753	4	ماہی	māہi
13043	urd	1854754	4	متسیہ	mtsiہ
13043	urd	1854755	4	مچھلی	mcھli
13043	mon	1953138	23	загас	zagas
46535	eng	46198	1	star	
46535	ita	142692	1	stella	
46535	spa	191233	1	estrella	
46535	cat	217494	1	estel	
46535	cat	227218	1	estrella	
46535	glg	240959	1	estrela	
46535	zho	285612	2	星	xing
46535	jpn	421363	1	スタア	sutā
46535	jpn	421365	2	星	hoshi
46535	tha	448238	10	ดวงดาว	dwngdāw
46535	tha	481505	7	ดาว	daao
46535	dan	524613	1	stjerne	
46535	hrv	566873	3	zvijezda	
46535	ind	587097	4	bintang	
46535	msa	611299	4	bintang	
46535	pol	668165	3	gwiazda	
46535	nno	698650	1	stjerne	
46535	nob	702311	1	stjerne	
46535	fin	741002	5	tähti	
46535	eus	820609	10	izar	
46535	arb	860523	11	نَجْم	najm
46535	fra	870026	1	étoile	
46535	fra	870027	1	star	
46535	ell	914985	1	αστέρι	astéri
46535	nld	937365	10	zon	
46535	nld	934560	1	ster	
46535	nld	933287	10	sterretje	
46535	por	971589	1	estrela	
46535	ron	1011544	1	stea	
46535	lit	1054623	3	žvaigždė	
46535	slk	1065178	3	hviezda	
46535	slv	1116275	3	zvezda	
46535	afr	1127639	1	ster	
46535	agr	1128196	10	yaya	
46535	alt	1128550	8	јылдыс	ǰïldïs
46535	aqc	1128918	10	ххьӏоло́шхъӏан	
46535	arg	1129036	1	estrela	
46535	ast	1131076	1	estrella	
46535	ava	1131688	10	ціва	cіwa
46535	avd	1131729	1	ایستاره	
46535	bel	1133797	3	звязда	zvjazda
46535	bor	1134800	10	kuieje	
46535	bre	1135468	1	stered	
46535	bxr	1135902	6	одон	odon
46535	ccc	1136193	10	katepulu	
46535	ces	1144345	3	hvězda	
46535	chr	1149638	10	ᏃᏈᏏ	noquisi
46535	chu	1149933	3	ѕвѣзда	
46535	cjs	1150340	8	чылтыс	
46535	cmn	1151722	2	星	xing
46535	cop	1165375	10	ⲥⲓⲟⲩ	siou
46535	cor	1165533	1	steren	
46535	cos	1165685	1	stella	
46535	deu	1170756	1	stern	
46535	dlg	1191223	8	һулус	hulus
46535	epo	1195916	1	stelo	
46535	esh	1198806	1	استر	
46535	ewe	1199012	10	ɣletivi	
46535	fao	1200282	1	stjørna	
46535	fij	1201081	10	kalo kalo	
46535	fry	1201720	1	stjer	
46535	fur	1202386	1	stele	
46535	gag	1202776	8	yıldız	
46535	gla	1205246	13	reul	
46535	gla	1205721	10	rionnag	
46535	gle	1209746	13	réalta	
46535	hat	1214402	1	zetwal	
46535	hin	1217239	1	तारा	tārā
46535	hye	1232331	1	աստղ	astł
46535	kaa	1234678	8	juldız	
46535	kal	1234927	10	ulloriaq	
46535	kat	1237430	10	ვარსკვლავი	varsḳvlavi
46535	kaz	1239005	8	жұлдыз	juldız
46535	khm	1240555	1	តារា	taréa
46535	khm	1240556	10	ផ្កាយ	phkay
46535	kir	1242075	8	жылдыз	cıldız
46535	kjh	1242500	8	чылтыс	çıltıs
46535	kor	1247470	10	별	byeol
46535	krc	1250104	8	жулдуз	culduz
46535	krc	1250105	8	джулдуз	dculduz
46535	kum	1250329	8	юлдуз	yulduz
46535	lao	1250962	7	ດາວ	dāo
46535	lao	1250963	10	ນັກຂັດຕະ	nak khat ta
46535	lat	1253641	1	stella	
46535	liv	1255859	5	tēḑ	
46535	ltg	1256509	3	zvaigzne	
46535	ltz	1257726	1	stär	
46535	luo	1258348	10	sulwe	
46535	mhn	1260186	1	stern	
46535	mkd	1260948	3	ѕвезда	dzvezda
46535	mlt	1266930	11	niġma	
46535	mlt	1266931	1	stilla	
46535	mnc	1267392	10	ᡠᠰᡳᡥᠠ	
46535	nay	1271463	10	tuldi	
46535	nog	1272060	8	юлдыз	yuldız
46535	oci	1272849	1	estela	
46535	rap	1274240	10	hetu'u	
46535	rhg	1274338	1	tara	
46535	roh	1275016	1	staila	
46535	roh	1275017	1	steila	
46535	roh	1275018	1	stéla	
46535	rup	1276009	1	steauo	
46535	rus	1290452	3	звезда	zvezda
46535	ryu	1299974	10	ふし	fushi
46535	sah	1300099	8	сулус	sulus
46535	scn	1301202	1	stidda	
46535	shi	1302236	12	itri	
46535	sin	1302534	1	තරුව	taruva
46535	sot	1303557	14	naledi	
46535	tah	1304550	10	feti’a	
46535	tat	1305846	8	йолдыз	yoldız
46535	tgk	1308732	1	ситора	sitora
46535	tgl	1309940	10	bituin	
46535	tgl	1309941	1	tala	
46535	tuk	1311420	8	ýyldyz	
46535	tur	1316882	8	yıldız	
46535	tur	1316883	8	yultuz	
46535	twf	1320055	10	p’ȍxəłóna	
46535	tyv	1320170	8	сылдыс	sıldıs
46535	tzm	1320265	12	ⵉⵜⵔⵉ	itri
46535	uig	1320530	8	يۇلتۇز	yultuz
46535	ukr	1322922	3	звізда	zvizda
46535	vie	1328991	2	sao	
46535	xal	1331465	6	одн	odn
46535	zsm	1333659	4	bintang	
46535	tel	1423174	1	తార	tāra
46535	san	1453932	1	तारा	tārā
46535	pan	1538506	1	ਸਟਾਰ	saṭār
46535	pan	1521761	1	ਾਰਾ	ārā
46535	ori	1542928	1	ତାରା	tara
46535	mal	1576863	1	താരം	tāraṃ
46535	kok	1615561	1	तारो	tāro
46535	ben	1690523	1	তারা	tara
46535	zul	1758006	9	inkanyezi	
46535	tsn	1764799	14	nalêdi	
46535	xho	1785838	9	inkwenkwezi	
46535	mya	1793324	10	ကြယ်	krai
46535	guj	1797670	1	સ્ટાર	sṭār
46535	guj	1800947	1	તારો	tāro
46535	urd	1851971	1	تارہ	tārہ
46535	urd	1837549	1	اسٹار	āsٹār
46535	mon	1945175	6	од	od
15848	eng	4375	1	chair	
15848	ita	161025	7	seggiola	
15848	ita	159376	10	poltrona	
15848	spa	182063	7	silla	
15848	cat	216045	1	cadira	
15848	glg	241130	1	cadeira	
15848	zho	325670	3	椅子	yi zi
15848	jpn	392128	1	チェア	chea
15848	jpn	392131	3	椅子	isu
15848	tha	467166	11	เก้าอี้	kêāxī̂
15848	tha	504158	10	ม้านั่ง	m̂ā nạ̀ng
15848	sqi	511190	1	karrige	
15848	bul	519807	2	стол	stol
15848	dan	523336	2	stol	
15848	hrv	559093	2	stolac	
15848	hrv	559094	2	stolica	
15848	isl	572127	2	stóll	
15848	ind	598052	4	kursi	
15848	ind	597514	9	bangku	
15848	msa	622634	4	kursi	
15848	msa	622075	9	bangku	
15848	msa	613700	4	kerusi	
15848	pol	648527	5	krzesło	
15848	swe	693693	2	stol	
15848	nno	697594	2	stol	
15848	nob	701099	2	stol	
15848	fin	725532	2	tuoli	
15848	eus	829837	10	aulki	
15848	heb	848117	4	כִּסֵּא	kissē
15848	arb	858142	4	كُرْسِي	kursī
15848	fra	870476	1	chaise	
15848	ell	921486	1	καρέκλα	karékla
15848	nld	945654	10	crapaud	
15848	nld	963137	2	stoel	
15848	por	984659	10	assento	
15848	por	984660	1	cadeira	
15848	ron	1018729	13	scaun	
15848	slk	1088014	2	stolička	
15848	slv	1105878	2	stol	
15848	afr	1127000	2	stoel	
15848	amh	1128627	10	ወንበር	wänbär
15848	arz	1129392	4	كرسي	
15848	bel	1132780	2	стул	stul
15848	bel	1132710	5	крэсла	kresla
15848	bre	1135119	1	kador	
15848	ceb	1136326	10	lingkoranan	
15848	ces	1139834	10	židle	
15848	cmn	1154164	3	椅子	yi zi
15848	cop	1165328	10	ⲧⲟⲧⲥ	tots
15848	cym	1166686	1	cadair	
15848	deu	1174693	2	stuhl	
15848	epo	1193505	7	seĝo	
15848	fur	1202220	1	čhadree	
15848	gla	1204231	1	cathair	
15848	gle	1208544	1	cathaoir	
15848	hin	1215889	4	कुरसी	kursī
15848	hun	1221523	10	szék	
15848	hye	1230307	10	աթոռ	atʿoṙ
15848	kam	1235066	10	kibila	
15848	kat	1236267	10	სკამი	sḳami
15848	kaz	1238617	8	орындық	orındıq
15848	khm	1239732	11	កៅអី	kau’ei
15848	kik	1241158	10	gete	
15848	kir	1241693	8	орундук	orunduk
15848	kor	1244221	3	의자	uija
15848	kor	1244222	3	椅子	
15848	lao	1250628	10	ຕັ່ງ	tang
15848	lat	1252410	1	cathedra	
15848	ltg	1256255	5	krāslys	
15848	ltz	1257220	2	stull	
15848	mkd	1261707	2	стол	stol
15848	mkd	1261708	2	столица	stolica
15848	mlt	1266417	7	siġġu	
15848	nan	1269189	3	椅仔	yi zi
15848	oci	1272462	1	cadièra	
15848	roh	1274659	10	sutga	
15848	rup	1275784	13	scamnu	
15848	rus	1282720	2	стул	stul
15848	scn	1301015	7	seggia	
15848	sin	1302346	10	පුටුව	puṭuva
15848	smo	1302900	10	nofoa	
15848	sot	1303415	2	setulo	
15848	tat	1305618	8	урындык	urındıq
15848	tgk	1308348	4	курси	kursi
15848	tgl	1309333	7	silya	
15848	tur	1313610	10	koltuk	
15848	tur	1313797	10	iskemle	
15848	tur	1313798	6	sandalye	
15848	ukr	1321479	2	стілець	stilecʹ
15848	ukr	1321377	5	крісло	krislo
15848	vec	1326002	1	carega	
15848	vie	1327119	10	ghế	
15848	zsm	1332875	4	kerusi	
15848	asm	1410162	12	চকী	soki
15848	tel	1433672	4	కుర్చీ	kurcī
15848	tam	1447434	10	நாற்காலி	nāṟkāli
15848	san	1469225	10	मञ्चिका	mañcikā
15848	pan	1532650	4	ਰਸੀ	ursī
15848	ori	1553566	12	ଚଉକି	côuki
15848	mal	1582810	10	കസേര	kasēra
15848	mni	1610981	12	coki	
15848	kok	1622967	4	खुर्ची	khurchī
15848	kan	1648555	4	ಕುರ್ಚಿ	kurci
15848	ben	1698977	4	কুরসি	kurôsi
15848	ben	1698980	1	কেদারা	kedara
15848	brx	1716509	10	मासि	māsi
15848	zul	1758080	2	isihlalo	
15848	tsn	1767980	2	setulô	
15848	nso	1779915	2	setulo	
15848	xho	1788284	2	isitulo	
15848	mya	1793604	10	ထိုင်ခုံ	htuinghkum
15848	guj	1811022	4	ખુરશી	khurśī
15848	nep	1831362	4	कुर्सी	kursī
15848	urd	1846470	4	کرسی	krsi
15848	kas	1873949	4	کُرسی	kursī
15848	mon	1953015	6	сандал	sandal
14524	eng	684	1	ball	
14524	spa	181063	1	pelota	
14524	cat	212126	1	pilota	
14524	zho	324484	10	球形物	qiu xing wu
14524	jpn	355645	1	ボール	bo-ru
14524	jpn	355647	10	毬	mari
14524	jpn	355648	8	球	tama
14524	jpn	355649	10	鞠	mari
14524	tha	460019	1	ลูกบอล	lūkbxl
14524	tha	483831	1	บอล	bɔɔl
14524	sqi	512953	2	top	
14524	hrv	558382	6	lopta	
14524	ind	585558	1	bola	
14524	msa	609719	1	bola	
14524	pol	647512	1	piłka	
14524	fin	725108	1	pallo	
14524	eus	830529	1	baloi	
14524	eus	838676	1	pilota	
14524	arb	858138	10	كُرَة	kura
14524	fra	866357	1	balle	
14524	fra	876892	1	bille	
14524	ell	918185	1	μπάλα	mpála
14524	nld	931553	1	bol	
14524	nld	928994	1	bal	
14524	nld	952203	10	frommel	
14524	nld	929529	10	prop	
14524	por	983534	1	bola	
14524	ron	1017999	1	bilă	
14524	lit	1054543	10	sviedinys	
14524	lit	1060292	10	kamuolys	
14524	slk	1066839	10	guľa	
14524	slv	1104989	10	žoga	
14524	bar	1132142	1	boi	
14524	bel	1132722	3	мяч	mjač
14524	ccc	1136051	10	takululu	
14524	ces	1139578	3	míč	
14524	chr	1149372	10	ᎠᎳᏍᎦᎶᏗ	alasgalodi
14524	cmn	1153790	8	球	qiu
14524	deu	1174235	1	ball	
14524	epo	1193377	1	pilko	
14524	fry	1201419	1	bal	
14524	fry	1201420	1	bol	
14524	gle	1208437	10	liathróid	
14524	glv	1212248	10	bluckan	
14524	glv	1212249	10	crig	
14524	hat	1214196	1	boul	
14524	hin	1215816	10	गेंद	gend
14524	hun	1221255	6	labda	
14524	hye	1230185	10	գնդիկ	gndik
14524	jam	1234425	1	baal	
14524	kat	1236185	10	ბურთი	burti
14524	lat	1252338	1	pila	
14524	mkd	1261549	10	топка	topka
14524	roh	1274631	1	balla	
14524	rus	1282165	3	мяч	mjač
14524	rus	1282166	10	шар	šar
14524	rus	1282167	10	шарик	šarik
14524	scn	1301003	1	palla	
14524	scn	1301004	10	baddùni	
14524	tur	1313643	2	top	
14524	ukr	1321392	3	м'яч	mʺjač
14524	zsm	1332793	1	bola	
14524	asm	1412213	1	বল	bol
14524	tel	1427984	1	బాలు	bālu
14524	tel	1427985	4	చెండు	ceṇḍu
14524	tel	1427986	10	పుట్టచెండు	puṭṭaceṇḍu
14524	tam	1443442	4	பந்து	pantu
14524	san	1461509	5	कन्दुकः	kandukaḥ
14524	pan	1526550	1	ਬਾਲ	bāl
14524	ori	1547781	4	ପେଣ୍ଡୁ	peṇḍu
14524	ori	1547782	1	ବଲ	bôlô
14524	mal	1581579	10	ഉരുണ്ട കളിക്കോപ്പു്‌	uruṇṭa kaḷikkōppŭ‌
14524	mal	1581580	4	പന്ത്	pant
14524	mni	1607394	10	koqgaubi	
14524	mni	1607395	1	bol	
14524	kok	1618431	1	बॉल	bŏl
14524	kan	1639864	5	ಕಂದುಕ	kanduka
14524	kan	1639865	4	ಚೆಂಡು	ceṇḍu
14524	kan	1639866	1	ಬಾಲು	bālu
14524	ben	1693974	1	বল	bôl
14524	brx	1711205	1	बल	bal
14524	ven	1757100	1	bola	
14524	zul	1760092	1	ibhola	
14524	tsn	1767133	10	tsamuru	
14524	tsn	1767134	10	thele	
14524	tsn	1767135	7	kgwele	
14524	tsn	1767136	10	kgolokwe	
14524	nso	1779072	10	nkgokolo	
14524	nso	1779073	1	polo	
14524	nso	1779074	7	kgwele	
14524	nso	1779075	10	sefaga	
14524	xho	1787113	1	ibhola	
14524	guj	1802365	5	કંદુક	kanduk
14524	guj	1802367	1	બોલ	bol
14524	nep	1822724	1	बल	bala
14524	nep	1827593	10	भकुन्डो	bhakunḍo
14524	urd	1835765	1	بال	bāl
14524	kas	1869833	1	بال	bāl
14524	mon	1947365	10	бөмбөг	bömbög
6525	eng	9184	1	horn	
6525	ita	149603	1	corno	
6525	spa	173240	1	cuerno	
6525	cat	207354	10	banya	
6525	zho	296406	4	角	jiao
6525	jpn	378470	4	角	kaku
6525	tha	485517	10	เขา	kǎo
6525	sqi	511949	10	bri	
6525	bul	518035	2	рог	rog
6525	dan	525324	1	horn	
6525	hrv	552815	2	rog	
6525	isl	573903	1	horn	
6525	ind	593506	5	sumbu	
6525	ind	593507	6	cula	
6525	ind	593508	3	tanduk	
6525	msa	617975	5	sumbu	
6525	msa	617976	6	cula	
6525	msa	617977	3	tanduk	
6525	pol	642285	2	róg	
6525	pol	642286	2	rożek	
6525	swe	694065	1	horn	
6525	nno	699199	1	horn	
6525	nob	702974	1	horn	
6525	fin	712240	1	sarvi	
6525	eus	826130	10	adar	
6525	arb	861046	1	قَرْن	qarn
6525	fra	866730	1	corne	
6525	ell	925518	1	κέρατο	kérato
6525	nld	953923	1	hoorn	
6525	nld	953927	1	hoorntje	
6525	nld	938568	1	horen	
6525	por	976604	10	chifre	
6525	por	976605	1	corno	
6525	slk	1068811	2	roh	
6525	slk	1083319	2	paroh	
6525	slv	1097622	2	rog	
6525	bel	1132459	2	рог	roh
6525	ccc	1135985	10	c̈hepa	
6525	ces	1138980	2	roh	
6525	chu	1149813	2	рогъ	
6525	chu	1149814	2	ⱃⱁⰳⱏ	
6525	cmn	1152998	4	角	jiao
6525	csb	1166038	2	róg	
6525	deu	1172849	1	horn	
6525	dng	1191238	10	гә	gə
6525	dng	1191239	10	җүә	žyə
6525	dsb	1191315	2	rog	
6525	epo	1192776	1	korno	
6525	fao	1199334	1	horn	
6525	fry	1201296	1	hoarn	
6525	gle	1208041	10	adharc	
6525	grc	1213256	1	κέρας	kéras
6525	hin	1215592	1	सींग	sīṅg
6525	hsb	1218532	2	róh	
6525	hun	1220672	1	szarv	
6525	hye	1229860	10	եղջյուր	ełǰyur
6525	hye	1229861	10	պոզ	poz
6525	hye	1229862	10	կոտոշ	kotoš
6525	kat	1235964	10	რქა	rka
6525	kaz	1238500	8	мүйіз	müyiz
6525	kor	1243603	10	뿔	ppul
6525	lat	1252085	1	cornu	
6525	ltg	1256129	2	rogs	
6525	mkd	1261170	2	рог	rog
6525	nav	1270063	10	adeeʼ	
6525	prg	1274158	2	ragis	
6525	rup	1275705	1	cornu	
6525	rus	1281053	2	рог	rog
6525	scn	1300930	1	cornu	
6525	tgk	1308254	7	шох	šox
6525	tly	1310384	7	شخ	śx
6525	tur	1313206	8	boynuz	
6525	ukr	1321076	2	ріг	rih
6525	vie	1326719	1	sừng	
6525	zsm	1332524	3	tanduk	
6525	san	1475395	1	शृङ्ग	śṛṅga
6525	zul	1758694	11	uphondo	
6525	tsn	1766063	9	lenaka	
6525	nso	1777995	9	lenaka	
6525	xho	1785054	11	uphondo	
6525	mya	1792545	4	ချို	hkyui
6525	mya	1792546	4	ဦးချို	u:hkyui
6525	urd	1855059	1	سینگ	sing
6525	mon	1947571	10	эвэр	ever
29967	eng	8689	1	hand	
29967	eng	45148	2	manus	
29967	eng	24452	9	mitt	
29967	eng	20779	11	paw	
29967	ita	153975	2	mano	
29967	spa	170698	2	mano	
29967	cat	204443	2	mà	
29967	glg	243098	2	man	
29967	zho	284932	10	前足	qian zu
29967	zho	284933	6	手	shou
29967	jpn	405890	1	ハンド	hando
29967	jpn	405891	10	御手々	go te 々
29967	jpn	405892	10	御手手	go te shu
29967	jpn	405893	10	お手々	o te 々
29967	jpn	405894	10	お手て	o te te
29967	jpn	357468	6	手	te
29967	jpn	405895	10	お手手	o te shu
29967	tha	457728	13	มือ	mʉʉ
29967	tha	500567	5	หัตถ์	h̄ạtt̄h̒
29967	tha	509513	10	กร	gɔɔn
29967	bul	520647	3	ръка	rǎka
29967	dan	525218	1	hånd	
29967	dan	525219	1	hånd-	
29967	dan	525220	10	klør 'fem	
29967	fas	530632	5	دست	dst
29967	hrv	563060	3	ruka	
29967	hrv	563062	10	šaka	
29967	isl	576393	1	hönd	
29967	isl	577921	7	mund	
29967	ind	596652	4	tangan	
29967	msa	621173	4	tangan	
29967	pol	641815	3	ręka	
29967	swe	692217	1	hand	
29967	nno	699124	1	hand	
29967	nob	702876	1	hånd	
29967	fin	722047	8	käsi	
29967	fin	741784	2	manus	
29967	eus	825874	10	esku	
29967	arb	864351	12	يَد	yad
29967	fra	879057	2	main	
29967	ell	914363	5	χέρι	khéri
29967	nld	953310	1	hand	
29967	por	990471	2	mão	
29967	ron	1008771	2	mână	
29967	slv	1104827	3	roka	
29967	arz	1129538	12	ايد	
29967	bel	1133218	3	рука	ruka
29967	bjn	1134646	4	tangan	
29967	bod	1134706	16	ལག	lag
29967	bor	1134796	10	kera	
29967	bqi	1134833	5	دست	
29967	ccc	1136135	10	shijpa	
29967	ces	1141795	3	ruka	
29967	chu	1149891	3	рѫка	
29967	cmn	1156708	6	手	shou
29967	cop	1165353	10	ϭⲓϫ	qij
29967	cym	1166984	14	llaw	
29967	dak	1168169	10	nape	
29967	deu	1178093	1	hand	
29967	dsb	1191422	3	ruka	
29967	epo	1194480	2	mano	
29967	evn	1198891	10	ӈалэ	ӈale
29967	ewe	1198977	10	asi	
29967	fao	1199908	1	hond	
29967	fry	1201554	1	hân	
29967	fur	1202294	2	man	
29967	gle	1209302	14	lámh	
29967	haw	1214666	10	lima	
29967	hin	1216419	5	हाथ	hāth
29967	hsb	1218620	3	ruka	
29967	hun	1223168	8	kéz	
29967	hye	1231122	10	ձեռք	jeṙkʿ
29967	kal	1234836	10	assak	
29967	kaz	1238787	14	қол	qol
29967	khm	1239986	10	ដៃ	dai
29967	kir	1241861	14	кол	kol
29967	kor	1245472	10	손	son
29967	lao	1250776	13	ມື	mư̄
29967	lat	1252965	2	manus	
29967	lbe	1255608	10	ка	ka
29967	ltg	1256376	3	rūka	
29967	ltg	1256377	10	plauksts	
29967	mhn	1260180	1	hònt	
29967	min	1260254	4	tangan	
29967	mkd	1262791	3	рака	raka
29967	mlt	1266633	12	id	
29967	mnk	1267413	10	buloo	
29967	mri	1267715	10	ringa	
29967	naq	1269923	10	ǁkhôab	
29967	nav	1270718	10	álaʼ	
29967	nay	1271448	10	mari	
29967	nmn	1271971	10	ǀkxʼàa	
29967	oci	1272626	2	man	
29967	oss	1273474	10	арм	arm
29967	ppl	1274081	10	-mey	
29967	roh	1274796	2	maun	
29967	rup	1275896	2	mãnã	
29967	rus	1286156	3	рука	ruka
29967	rus	1286158	10	кисть руки	kistʹ ruki
29967	scn	1301085	2	manu	
29967	shi	1302219	15	afus	
29967	sin	1302407	5	අත	ata
29967	sot	1303477	10	letsoho	
29967	tgk	1308492	5	даст	dast
29967	tly	1310414	5	دست	dst
29967	tpi	1310668	1	han	
29967	tur	1315070	10	el	
29967	tzm	1320239	15	ⴰⴼⵓⵙ	afus
29967	ukr	1322114	3	рука	ruka
29967	vie	1327873	10	tay	
29967	vie	1327874	10	bàn tay	
29967	wln	1330908	2	mwin	
29967	zsm	1333410	4	tangan	
29967	tel	1438324	10	చెయ్యి	ceyyi
29967	san	1475414	5	हस्त	hasta
29967	pan	1542164	5	ਹਸਤ	hasat
29967	ven	1756326	2	manus	
29967	ven	1756327	11	paw	
29967	ven	1756328	1	hand	
29967	ven	1756329	9	mitt	
29967	zul	1761874	2	manus	
29967	zul	1761875	11	paw	
29967	zul	1761876	1	hand	
29967	zul	1761877	9	mitt	
29967	tsn	1769091	10	seatla	
29967	mya	1793078	16	လက်	lak
29967	urd	1841340	5	ہاتھ	ہātھ
29967	mon	1948020	10	гар	gar
9482	eng	14814	13	hide	
9482	eng	14815	2	pelt	
9482	eng	14816	1	skin	
9482	ita	145670	2	pelle	
9482	spa	176286	2	pellejo	
9482	spa	176287	2	piel	
9482	cat	210471	8	cuir	
9482	cat	210472	2	pell	
9482	zho	279172	19	毛皮	mao pi
9482	jpn	383422	1	スキン	sukin
9482	jpn	383425	19	皮	kawa
9482	tha	463179	16	หนัง	nǎng
9482	sqi	512313	10	lëkurë	
9482	sqi	512314	10	gëzof	
9482	sqi	512315	10	lëvore	
9482	bul	518733	3	кожа	koja
9482	dan	524735	1	skind	
9482	fas	530096	12	پوست	pust
9482	fas	532482	10	پوست خام	pust xâm
9482	hrv	555093	3	koža	
9482	hrv	555094	10	koža s krznom	
9482	hrv	555095	10	krzno	
9482	isl	573727	13	húð	
9482	isl	574079	1	skinn	
9482	isl	581017	10	hamur	
9482	ind	592244	7	kulit	
9482	ind	595284	10	kulit bulu	
9482	msa	616663	7	kulit	
9482	pol	644272	10	obrzucić	
9482	pol	644273	10	obrzucać	
9482	pol	636578	10	zarzucenie	
9482	pol	644274	10	zawalenie	
9482	pol	644275	10	zasypanie	
9482	pol	644276	10	zamelinować się	
9482	pol	644277	10	zadekować się	
9482	pol	644278	10	ukryć się	
9482	pol	644279	10	skryć się	
9482	pol	644280	10	schować się	
9482	pol	644281	10	poukrywać	
9482	pol	644282	10	pochować	
9482	pol	644287	10	kryć	
9482	pol	644288	10	zamaskować	
9482	pol	641246	10	chować się	
9482	pol	641247	10	kryć się	
9482	pol	641248	10	ukrywać się	
9482	pol	641249	10	skrywać się	
9482	pol	644289	10	ukryć	
9482	pol	644290	10	futerko	
9482	pol	644291	10	żywić	
9482	pol	644292	10	chować	
9482	pol	644293	10	melinować się	
